"","Country.Name","Country.Code","Indicator.Name","Indicator.Code","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000","X2001","X2002","X2003","X2004","X2005","X2006","X2007","X2008","X2009","X2010","X2011","X2012","X2013","X2014","X2015","X2016","X2017","X2018","X2019","X2020","X2021","X2022","X2023","X"
"297","United States","USA","GDP per capita (Current US$)","NY.GDP.PCAP.CD",3007.12344537862,3066.56286916615,3243.84307754988,3374.51517105082,3573.94118474743,3827.52710972039,4146.31664631665,4336.42658722171,4695.92339043178,5032.14474262003,5234.2966662115,5609.38259952519,6094.01798986165,6726.35895596695,7225.69135952566,7801.45666356443,8592.25353727612,9452.57651914511,10564.9482220275,11674.1818666548,12574.7915062163,13976.10539252,14433.787727053,15543.8937174925,17121.2254849995,18236.8277265009,19071.2271949295,20038.9410992658,21417.0119305191,22857.1544330056,23888.6000088133,24342.2589048189,25418.9907763319,26387.2937338171,27694.853416234,28690.8757013347,29967.7127181749,31459.1389804773,32853.6769523009,34515.3902272076,36329.9560727102,37133.623113437,37997.7596573051,39490.2749557007,41724.6316287624,44123.4070679055,46302.0008800056,48050.2237771135,48570.0459804586,47194.9433547336,48650.6431283336,50065.9665041742,51784.4185738837,53291.1276891406,55123.8497869046,56762.7294515989,57866.7449341091,59907.754260885,62823.309438197,65120.3946628653,63528.6343027508,70219.472454115,76329.5822652029,NA,NA
"298","United States","USA","Gini index","SI.POV.GINI",NA,NA,NA,37.6,38.1,37.5,37.8,36.9,36.3,36,36.6,36.9,36.7,36.1,35.5,35.7,35.6,35.5,34.8,34.8,34.7,35.5,36.7,37.3,37.3,37.6,37.6,37.2,37.7,38.2,38.3,38,38.4,40.4,40,39.9,40.3,40.5,40,40,40.1,40.6,40.4,40.8,40.3,41,41.4,40.8,40.8,40.6,40,40.9,40.9,40.7,41.5,41.2,41.1,41.2,41.4,41.5,39.7,39.8,NA,NA,NA
"299","United States","USA","GNI per capita, Atlas method (current US$)","NY.GNP.PCAP.CD",NA,NA,3280,3410,3610,3880,4190,4370,4740,5070,5230,5620,6280,7290,7980,8510,8960,9590,10760,12200,13390,14360,14220,14570,16210,17460,19110,21390,23490,23770,24060,24270,25680,26390,27660,29040,30270,31280,32030,33680,35970,36710,37320,39770,43530,46190,47850,48530,49120,47900,49190,50660,52680,53840,55620,56460,57020,59080,63290,66120,64670,71390,76770,NA,NA
"300","United States","USA","GNI per capita, PPP (current international $)","NY.GNP.PCAP.PP.CD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23640,24100,25090,25910,27250,28450,29870,31500,33120,34730,36800,37710,38430,39760,42070,44550,47140,48300,48400,47030,49050,50870,53130,54380,56670,58180,58870,61160,64060,66290,64770,71130,77950,NA,NA
"301","United States","USA","GNI, Atlas method (current US$)","NY.GNP.ATLS.CD",NA,NA,612178550047.646,646233886826.649,692328219512.945,753294530375.941,824183577234.192,868295290971.962,952033980993.25,1027990251284.03,1072900887105.48,1167727439215.45,1317546985079.89,1544668624224.32,1707500020123.36,1837615687443.27,1954015548017.24,2112844663377.25,2395599972478.32,2745715834099,3041559224952.15,3296200402765.86,3293907356908.68,3405802122359.12,3821852546392.04,4154904778217.87,4588326456293.78,5183592429119.51,5744302067452.7,5866463173793.34,6006419312678.06,6140914747977.39,6587478210428.53,6858956680474.04,7277432350424.38,7732839119201,8155388683483.65,8528318201337.21,8836891699271.05,9398764635453.89,10148079325576.1,10462211715925.9,10734373204729.7,11537422136643.1,12744707560462.6,13651220881006.6,14278096859387.1,14618430924829.8,14936410453633.9,14695207308478.6,15215127357917.5,15785737878418.3,16536082944108.3,17017100344197.1,17707166735752.3,18107516415051.7,18422984436595.5,19207516915537.1,20686304662626.7,21709714160118.3,21439537794222,23705300098513.8,25586010591417.4,NA,NA
"302","United States","USA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.08564949035645,6.29892301559448,6.35995531082153,6.3286075592041,6.2537636756897,6.17098331451416,6.16402912139893,6.24331855773926,6.43608617782593,6.73869848251343,6.6945538520813,6.49768352508545,6.25388622283936,6.22925806045532,6.12920570373535,4.94678020477295,4.80666017532349,5.12287998199463,4.92889022827148,4.98727989196777,5.43544006347656,NA,NA,NA,NA
"303","United States","USA","Government expenditure per student, primary (% of GDP per capita)","SE.XPD.PRIM.PC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.05341,20.85277,20.5226,19.71867,19.7888,19.76064,19.85908,NA,NA,NA,NA,NA,NA,NA,NA
"304","United States","USA","Government expenditure per student, secondary (% of GDP per capita)","SE.XPD.SECO.PC.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.28969,23.89396,22.76782,22.58939,22.36455,21.68055,22.1348,NA,NA,NA,NA,NA,NA,NA,NA
"305","United States","USA","Gross graduation ratio, primary, female (%)","SE.PRM.CMPL.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","United States","USA","Gross graduation ratio, primary, male (%)","SE.PRM.CMPL.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","United States","USA","Gross graduation ratio, primary, total (%)","SE.PRM.CMPL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","United States","USA","Gross graduation ratio, tertiary, female (%)","SE.TER.CMPL.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.5861206054688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","United States","USA","Gross graduation ratio, tertiary, male (%)","SE.TER.CMPL.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.1195507049561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","United States","USA","Gross graduation ratio, tertiary, total (%)","SE.TER.CMPL.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.7464599609375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","United States","USA","Gross intake ratio in first grade of primary education, total (% of relevant age group)","SE.PRM.GINT.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,108.1743,NA,NA,NA,NA,102.98046,101.76131,101.27373,101.04554,102.13492,102.81369,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","United States","USA","Harmonized Test Scores","HD.HCI.HLOS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513.026489257813,NA,NA,NA,NA,NA,NA,523,522.608642578125,NA,511.798675537109,NA,NA,NA,NA
"313","United States","USA","Harmonized Test Scores, Female","HD.HCI.HLOS.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,511.146606445313,NA,NA,NA,NA,NA,NA,523,523.395202636719,NA,514.136535644531,NA,NA,NA,NA
"314","United States","USA","Harmonized Test Scores, Male","HD.HCI.HLOS.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,514.8095703125,NA,NA,NA,NA,NA,NA,522,521.843383789063,NA,509.559448242188,NA,NA,NA,NA
"315","United States","USA","Has access to the Internet (% age 15+)","Internet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8,NA,NA,NA
"316","United States","USA","Has an inactive account (% age 15+)","fin9N.10N.t.d",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,NA,NA,0.6,NA,NA,NA,0.32,NA,NA,NA
"317","United States","USA","Has an inactive account, female (% age 15+)","fin9N.10N.t.d.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,NA,NA,0.2,NA,NA,NA,0.38,NA,NA,NA
"318","United States","USA","Has an inactive account, male (% age 15+)","fin9N.10N.t.d.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.35,NA,NA,1.02,NA,NA,NA,0.27,NA,NA,NA
"319","United States","USA","Households with water 30 minutes or longer away round trip (%)","SG.H2O.TM30.HH.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","United States","USA","Households with water less than 30 minutes away round trip (%)","SG.H2O.TL30.HH.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","United States","USA","Households with water on the premises (%)","SG.H2O.PRMS.HH.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","United States","USA","Human Capital Index (HCI) (scale 0-1)","HD.HCI.OVRL",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.691508173942566,NA,NA,NA,NA,NA,NA,0.762,0.713683247566223,NA,0.701764345169067,NA,NA,NA,NA
"323","United States","USA","Human Capital Index (HCI), Female (scale 0-1)","HD.HCI.OVRL.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.704651892185211,NA,NA,NA,NA,NA,NA,0.757,0.730934500694275,NA,0.720416069030762,NA,NA,NA,NA
"324","United States","USA","Human Capital Index (HCI), Female, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.696040749549866,NA,NA,NA,NA,NA,NA,0.747,0.721519708633423,NA,0.710706532001495,NA,NA,NA,NA
"325","United States","USA","Human Capital Index (HCI), Female, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.FE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.713329434394836,NA,NA,NA,NA,NA,NA,0.766,0.740411460399628,NA,0.730083882808685,NA,NA,NA,NA
"326","United States","USA","Human Capital Index (HCI), Lower Bound (scale 0-1)","HD.HCI.OVRL.LB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.682328701019287,NA,NA,NA,NA,NA,NA,0.751,0.705101609230042,NA,0.692523181438446,NA,NA,NA,NA
"327","United States","USA","Human Capital Index (HCI), Male (scale 0-1)","HD.HCI.OVRL.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.678875505924225,NA,NA,NA,NA,NA,NA,0.726,0.697446584701538,NA,0.684286594390869,NA,NA,NA,NA
"328","United States","USA","Human Capital Index (HCI), Male, Lower Bound (scale 0-1)","HD.HCI.OVRL.LB.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.669208228588104,NA,NA,NA,NA,NA,NA,0.715,0.687452614307404,NA,0.673013091087341,NA,NA,NA,NA
"329","United States","USA","Human Capital Index (HCI), Male, Upper Bound (scale 0-1)","HD.HCI.OVRL.UB.MA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.688444256782532,NA,NA,NA,NA,NA,NA,0.736,0.707485318183899,NA,0.695437014102936,NA,NA,NA,NA
"330","United States","USA","Human Capital Index (HCI), Upper Bound (scale 0-1)","HD.HCI.OVRL.UB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.699601054191589,NA,NA,NA,NA,NA,NA,0.773,0.722182035446167,NA,0.710881412029266,NA,NA,NA,NA
"331","United States","USA","ID ownership, female (% age 15+)","ID.OWN.TOTL.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","United States","USA","ID ownership, male (% age 15+)","ID.OWN.TOTL.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","United States","USA","Immunization, DPT (% of children ages 12-23 months)","SH.IMM.IDPT",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96,96,96,97,97,96,97,97,97,94,90,86,83,88,94,95,95,96,96,96,94,94,94,96,96,96,96,96,96,95,95,96,94,94,95,95,95,94,94,94,93,94,94,NA,NA
"334","United States","USA","Immunization, measles (% of children ages 12-23 months)","SH.IMM.MEAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86,97,97,98,98,97,97,82,98,94,90,87,83,84,89,88,91,91,92,92,91,91,91,93,93,92,92,92,92,90,92,92,91,92,92,92,92,91,92,90,91,92,92,NA,NA
"335","United States","USA","Incidence of HIV, ages 15-24 (per 1,000 uninfected population ages 15-24)","SH.HIV.INCD.YG.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.22,0.2,0.19,0.18,0.17,0.16,0.16,0.15,0.15,NA,NA,NA,NA,NA
"336","United States","USA","Incidence of HIV, ages 15-24, female (per 1,000 uninfected female population ages 15-24)","SH.HIV.INCD.YG.FE.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.06,0.06,0.05,0.04,0.04,0.04,0.04,0.04,0.04,NA,NA,NA,NA,NA
"337","United States","USA","Incidence of HIV, ages 15-24, male (per 1,000 uninfected male population ages 15-24)","SH.HIV.INCD.YG.MA.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.39,0.36,0.35,0.32,0.31,0.3,0.28,0.27,0.26,0.25,NA,NA,NA,NA,NA
"338","United States","USA","Incidence of HIV, ages 15-49 (per 1,000 uninfected population ages 15-49)","SH.HIV.INCD.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.22,0.22,0.21,0.22,0.22,0.22,0.21,0.21,0.2,NA,NA,NA,NA,NA
"339","United States","USA","Incidence of HIV, ages 15-49, female (per 1,000 uninfected female population ages 15-49)","SH.HIV.INCD.FE.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.08,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.07,NA,NA,NA,NA,NA
"340","United States","USA","Incidence of HIV, ages 15-49, male (per 1,000 uninfected male population ages 15-49)","SH.HIV.INCD.MA.P3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.38,0.37,0.37,0.36,0.36,0.36,0.36,0.35,0.34,0.33,NA,NA,NA,NA,NA
"341","United States","USA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG",1.45797598627791,1.07072414764724,1.19877334820186,1.23966942148753,1.27891156462591,1.58516926383662,3.0150753768844,2.77278562259309,4.27179615288537,5.46238620028745,5.83825533848251,4.29276668813051,3.27227824655283,6.17776006377038,11.0548048048048,9.14314686496535,5.74481263549085,6.5016839947284,7.63096383885606,11.2544711292795,13.5492019749684,10.3347153402771,6.13142700027493,3.21243523316065,4.30053547523429,3.54564415209365,1.89804772234276,3.6645632175169,4.07774110744413,4.82700303008944,5.39795643990325,4.23496396453849,3.02881967814969,2.95165696638559,2.60744159215453,2.80541968853662,2.93120419993441,2.33768993730735,1.55227909874364,2.18802719697358,3.37685727149929,2.82617111885407,1.58603162650601,2.27009497336115,2.67723669309172,3.3927468454955,3.22594410070404,2.85267248150138,3.839100296651,-0.355546266299747,1.6400434423899,3.156841568622,2.06933726526067,1.46483265562717,1.62222297740817,0.118627135552451,1.26158320570536,2.13011000365961,2.44258329692817,1.81221007526021,1.23358439630629,4.69785886363742,8.00279982052121,NA,NA
"342","United States","USA","Informal employment, female (% of total non-agricultural employment)","SL.ISV.IFRM.FE.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","United States","USA","Informal employment, male (% of total non-agricultural employment)","SL.ISV.IFRM.MA.ZS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","United States","USA","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.44761666194219,9.81991629844101,9.31124462875945,9.4775575246075,8.89376628939517,8.13293488727949,7.30339894591822,6.68439974629017,6.15367843932288,5.55982236242186,5.51915007326843,6.66723897333368,5.62822466338611,NA,NA,NA,5.77441905204262,5.65759652724517,5.38608902581989,4.99137739474024,4.7309805911698,4.67094380497615,4.69159577578393,4.48344189666895,4.39829384641909,4.89298197697368,5.32165565328743,5.24392354938619,4.92984830231435,4.98594652688855,6.42075113420582,6.80746639329421,NA,NA,NA
"345","United States","USA","Intentional homicides, female (per 100,000 female)","VC.IHR.PSRC.FE.P5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.07191583179498,4.23490148363919,4.01802269814629,4.2220262188462,3.75414293397549,3.72210832596452,3.28656559416603,2.99624226882808,2.95354345275907,2.67036639465325,2.58731009737706,3.07811233276411,2.56971938471223,2.50064689056061,2.38103251990359,2.36319294638654,2.40267692928407,2.39458833972982,2.31138040637801,2.25496641420763,2.09676425168556,2.04890325685264,2.05708155153678,1.95988250390569,1.95411355331157,2.03132886018246,2.24836048912815,2.21857757349765,2.20429225198862,2.1273118287473,2.56704907271767,2.92491915125656,NA,NA,NA
